siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
006140032,00035,00614003200035,O,1999-03-17,NN,,,2010-08-07T12:51:53,true,3,,,,CHE,DU RIAU,04210,VALENSOLE,,,04230,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
006140040,00012,00614004000012,O,,,,,,true,1,,,,RUE,DE PROVENCE,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.50,NAP,N
006140057,00016,00614005700016,O,,NN,,,,true,1,,,,,,04140,SEYNE,,,04205,,,,,,,,,,,,,,,,,,,1995-09-30,F,,,,,50.2Z,NAF1993,O
006140073,00013,00614007300013,O,,NN,,,,true,1,,,,,,04290,VOLONNE,,,04244,,,,,,,,,,,,,,,,,,,,F,,,,,38.40,NAP,N
006140164,00010,00614016400010,O,1961-01-01,NN,,,,true,1,,,,,,04850,JAUSIERS,,,04096,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,70.2C,NAF1993,O
006140222,00016,00614022200016,O,,NN,,,,true,1,,,,,,04320,ENTREVAUX,,,04076,,,,,,,,,,,,,,,,,,,1991-03-31,F,,,,,62.11,NAP,N
006140248,00011,00614024800011,O,,,,,,true,1,,,,,,04500,RIEZ,,,04166,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,51.1A,NAF1993,N
006140297,00018,00614029700018,O,1900-01-01,NN,,,,true,4,,1,,BD,THIERS,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.2C,NAF1993,N
006140305,00019,00614030500019,O,,NN,,,,true,1,,,,,,04320,ENTREVAUX,,,04076,,,,,,,,,,,,,,,,,,,1988-04-05,F,,,,,81.21,NAP,N
006140339,00018,00614033900018,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04170,SAINT-ANDRE-LES-ALPES,,,04173,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
006140370,00013,00614037000013,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04600,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
006140453,00017,00614045300017,O,,,,,2019-11-14T14:00:14,true,1,,,,RUE,VICTORIN MAUREL,04160,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.12,NAP,N
006140461,00010,00614046100010,O,,NN,,,,true,1,,,,RTE,DE MARSEILLE,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1993-09-30,F,,,,,70.2C,NAF1993,N
006140511,00020,00614051100020,O,,NN,,,,true,1,,11,,RUE,ANTOINE HEROET,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1994-06-23,F,,,,,30.03,NAP,N
006140537,00017,00614053700017,O,,,,,,true,1,,,,PL,DES RECOLLETS,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006140560,00019,00614056000019,O,,,,,2019-09-07T08:34:04,true,1,,,,RUE,ELIE JULIEN,04700,ORAISON,,,04143,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006140727,00014,00614072700014,O,,,,,,true,1,,,,AV,ABDON MARTIN,04700,ORAISON,,,04143,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,59.09,NAP,N
006140735,00017,00614073500017,O,,,,,,true,1,,16,,BD,GASSENDI,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
006140750,00016,00614075000016,O,1961-01-01,NN,,,2008-12-06T05:01:08,true,3,,,,QUAI,SAMSON,04500,RIEZ,,,04166,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
006140768,00018,00614076800018,O,,,,,,true,1,,,,,LE CHATEAU,04700,ORAISON,,,04143,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006140776,00029,00614077600029,O,,NN,,,,true,1,,,,,LE VILLAGE,04270,MEZEL,,,04121,,,,,,,,,,,,,,,,,,,1991-08-31,F,,,,,64.43,NAP,N
006140792,00026,00614079200026,O,1990-01-01,NN,,,2019-11-14T14:00:14,true,3,,62,,AV,GEN DE GAULLE,04160,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,2001-05-31,F,,,,,70.2C,NAF1993,N
006140800,00019,00614080000019,O,,,,,2019-09-13T11:19:43,true,1,,,,PL,DES RECOLLETS,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006140818,00011,00614081800011,O,,NN,,,,true,1,,9,,RUE,HANNEL,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,1995-11-14,F,,,,,64.24,NAP,N
006140909,00018,00614090900018,O,,,,,,true,1,,,,,,04700,ORAISON,,,04143,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
006140966,00018,00614096600018,O,,,,,,true,1,,,,,,04500,RIEZ,,,04166,,,,,,,,,,,,,,,,,,,1989-05-01,F,,,,,38.50,NAP,N
006140974,00012,00614097400012,O,1961-01-01,NN,,,2019-11-14T14:00:14,true,3,,,,RUE,DU MOULIN,04170,SAINT-ANDRE-LES-ALPES,,,04173,,,,,,,,,,,,,,,,,,,2005-11-30,F,,,,,70.2C,NAFRev1,N
006141006,00012,00614100600012,O,,,,,,true,1,,,,,,04240,MEAILLES,,,04115,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
006141030,00020,00614103000020,O,1996-01-01,,,,,true,2,,1,,AV,DE CORNILLE,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,92.6C,NAF1993,N
006141063,00013,00614106300013,O,,,,,,true,1,,,,RUE,MARCHE,04500,RIEZ,,,04166,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,86.06,NAP,N
006141188,00018,00614118800018,O,,NN,,,,true,1,,,,PL,D ARMES,04140,SEYNE,,,04205,,,,,,,,,,,,,,,,,,,1995-05-06,F,,,,,70.2C,NAF1993,N
006141212,00016,00614121200016,O,1900-01-01,NN,,,,true,4,,14,,AV,DES ARCADES,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1991-12-30,F,,,,,49.05,NAP,N
006141303,00013,00614130300013,O,1900-01-01,,,,,false,4,,,,AV,JEAN JAURES,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,51.2A,NAF1993,N
006141303,00021,00614130300021,O,1900-01-01,,,,,false,4,,150,,AV,FREDERIC MISTRAL,04100,MANOSQUE,,,04112,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,52.4X,NAF1993,N
006141303,00047,00614130300047,O,1900-01-01,,,,2008-01-04T17:54:18,false,3,,,,BD,DES TILLEULS,04190,LES MEES,,,04116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.76Z,NAFRev2,N
006141303,00054,00614130300054,O,1992-03-11,NN,,,,false,4,,,,RTE,DE MARSEILLE,04100,MANOSQUE,,,04112,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,52.4X,NAF1993,O
006141303,00062,00614130300062,O,1993-07-05,NN,,,2008-01-04T17:54:18,true,3,,,,,FONDS GLORY,04100,MANOSQUE,,,04112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.76Z,NAFRev2,N
006141345,00014,00614134500014,O,,,,,,true,1,,,,BD,THIERS,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
006141386,00018,00614138600018,O,1961-01-01,NN,,,2019-11-14T14:00:14,true,5,,,,,,04360,MOUSTIERS-SAINTE-MARIE,,,04135,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
006141394,00012,00614139400012,O,1961-01-01,NN,,,2017-12-13T06:18:51,true,5,,,,,,04140,LE VERNET,,,04237,,,,,,,,,,,,,,,,,,,2008-10-20,F,,,,,56.10A,NAFRev2,O
006141428,00018,00614142800018,O,,,,,,true,1,,,,,,04530,LARCHE,,,04100,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,74.03,NAP,N
006141436,00011,00614143600011,O,,,,4932ZA,2015-03-17T00:10:29,true,1,,,,,,04530,LARCHE,,,04100,,,,,,,,,,,,,,,,,,,1997-09-30,F,,,,,55.3A,NAF1993,N
006141444,00015,00614144400015,O,1961-01-01,NN,,,2019-11-14T14:00:14,true,1,,,,,,04510,LE CHAFFAUT-SAINT-JURSON,,,04046,,,,,,,,,,,,,,,,,,,1999-09-30,F,,,,,52.1B,NAF1993,N
006141485,00018,00614148500018,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04160,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006141535,00010,00614153500010,O,1961-01-01,NN,,,2008-01-04T17:54:18,true,4,LE CHAZELAS,,,,ZONE INDUSTRIELLE,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
006141576,00022,00614157600022,O,,NN,,,2019-05-21T10:05:55,true,1,,16,,RUE,DU COLONEL PAYAN,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1989-09-22,F,,,,,16.01,NAP,N
006141600,00012,00614160000012,O,,,,,,true,1,,,,,PO BUECH,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.13,NAP,N
006141626,00017,00614162600017,O,1900-01-01,NN,,,,true,3,,1,,RUE,JEU DE PAUME,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1993-10-12,F,,,,,55.4B,NAF1993,N
006141758,00018,00614175800018,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04400,SAINT-PONS,,,04195,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006141782,00018,00614178200018,O,,NN,,,,true,1,,2,,RUE,R CHAUDON,04700,ORAISON,,,04143,,,,,,,,,,,,,,,,,,,1996-03-31,F,,,,,92.7C,NAF1993,N
006141790,00045,00614179000045,O,2007-06-01,,,,2021-02-23T10:27:49,true,3,QUARTIER LA COMMANDE,,,RTE,DE MARCHANDISE,83520,ROQUEBRUNE-SUR-ARGENS,,,83107,,,,,,,,,,,,,,,,,,,2017-01-28,A,,,,,55.10Z,NAFRev2,N
006141907,00011,00614190700011,O,,NN,,,,true,1,,,,,,04260,ALLOS,,,04006,,,,,,,,,,,,,,,,,,,1995-11-16,F,,,,,70.2C,NAF1993,N
006141956,00018,00614195600018,O,,,,,,true,1,,2,,AV,W DE FERRY,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
006141964,00012,00614196400012,O,1961-01-01,NN,,,2019-11-14T14:00:14,true,1,,,,,PRA LOUP,04400,UVERNET-FOURS,,,04226,,,,,,,,,,,,,,,,,,,2002-06-29,F,,,,,70.2A,NAF1993,N
006141998,00010,00614199800010,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04120,LA PALUD-SUR-VERDON,,,04144,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006150023,00015,00615002300015,O,,,,,,true,1,,,,QUAI,DU PEYRA,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006150031,00018,00615003100018,O,,NN,,,,true,1,,3,B,BD,VICTOR HUGO,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1995-11-04,F,,,,,55.1A,NAF1993,N
006150049,00077,00615004900077,O,,,,,2006-06-26T11:17:50,true,1,,,,RTE,DU CHAFFAUT,04510,MALLEMOISSON,,,04110,,,,,,,,,,,,,,,,,,,1992-07-18,F,,,,,45.1A,NAF1993,N
006150072,00012,00615007200012,O,1961-01-01,NN,,,2021-07-10T03:36:59,true,3,,,,,LE SAUZE,04400,ENCHASTRAYES,,,04073,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
006150106,00018,00615010600018,O,1961-01-01,,,,2013-07-04T09:32:01,false,3,,,,,SUPER SAUZE,04400,ENCHASTRAYES,,,04073,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,55.10Z,NAFRev2,N
006150106,00026,00615010600026,O,2013-01-01,,,,2021-02-23T10:27:49,true,1,LA BUISSONNIERE,,,AV,DU VERDON,04800,GREOUX-LES-BAINS,,,04094,,,,,,,,,,,,,,,,,,,2013-01-01,A,,,,,70.10Z,NAFRev2,N
006150130,00018,00615013000018,O,,,,,2009-08-21T04:10:33,true,1,,,,RTE,NATIONALE,04850,JAUSIERS,,,04096,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006150148,00010,00615014800010,O,1961-01-01,01,2019,,2021-10-27T08:00:29,true,6,,,,HAM,LA FOUX,04260,ALLOS,,,04006,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,56.30Z,NAFRev2,O
006150155,00015,00615015500015,O,1900-01-01,NN,,,2019-11-14T14:00:14,false,3,,,,AV,DES THERMES,04800,GREOUX-LES-BAINS,,,04094,,,,,,,,,,,,,,,,,,,2004-11-26,F,L'AUBERGE,,,,70.2C,NAFRev1,N
006150155,00031,00615015500031,O,2002-04-26,NN,,,2019-11-14T14:00:37,true,3,,334,,RUE,RENE VIELLE,40320,EUGENIE-LES-BAINS,,,40097,,,,,,,,,,,,,,,,,,,2004-11-26,F,,,,,74.1J,NAFRev1,N
006150163,00035,00615016300035,O,1993-01-13,NN,,,2007-05-19T08:01:54,false,5,,39,,ALL,DES FONTAINIERS,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,2006-12-29,F,,,,,52.1D,NAFRev1,N
006150163,00043,00615016300043,O,1992-09-30,NN,,,2007-05-19T08:01:54,false,3,,18,,,ET 20 R PAUL JEAN,04700,ORAISON,,,04143,,,,,,,,,,,,,,,,,,,2005-04-01,F,,,,,52.1D,NAFRev1,O
006150163,00050,00615016300050,O,1900-01-01,NN,,,2007-02-27T17:11:16,false,3,,33,,BD,GASSENDI,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,2005-10-24,F,,,,,70.2C,NAFRev1,N
006150163,00076,00615016300076,O,2006-12-29,,,,2008-01-04T17:54:18,true,2,ZI,,,RTE,DE PARIS,14120,MONDEVILLE,,,14437,,,,,,,,,,,,,,,,,,,2007-05-31,F,,,,,74.1J,NAFRev1,N
006150189,00014,00615018900014,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04170,THORAME-HAUTE,,,04219,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006170021,00015,00617002100015,O,,,,,,true,1,,,,,LE CLOS,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.12,NAP,N
006170088,00022,00617008800022,O,,NN,,,,true,1,,58,,RUE,DE NANTES,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,1991-03-31,F,,,,,81.21,NAP,N
006170120,00015,00617012000015,O,,,,,,true,1,,,,RUE,DU CHATEAU,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.23,NAP,N
006170146,00010,00617014600010,O,,,,,2019-11-14T14:00:38,true,1,,,,AV,OLIVIER GUICHARD,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,01.10,NAP,N
006170245,00010,00617024500010,O,,NN,,,,true,1,,57,,RUE,DE LA FORET,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,1991-10-30,F,,,,,56.01,NAP,N
006170377,00011,00617037700011,O,,,,,,true,1,,,,RUE,ST ANDRE,44130,BOUVRON,,,44023,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,21.01,NAP,N
006170476,00011,00617047600011,O,,,,,2019-11-14T14:00:38,true,1,,,,,BOURG,44170,MARSAC-SUR-DON,,,44091,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,87.03,NAP,N
006170609,00025,00617060900025,O,1998-01-21,NN,,,2019-11-14T14:00:38,true,4,ROYAL PARK IV,,,AV,DE LYON,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,2012-04-28,F,,,,,68.20B,NAFRev2,N
006170641,00028,00617064100028,O,,NN,,,,true,1,,,,,LE BOURG,44530,SEVERAC,,,44196,,,,,,,,,,,,,,,,,,,1989-11-24,F,,,,,01.80,NAP,N
006170674,00011,00617067400011,O,,,,,,true,1,,,,RUE,WALDECK ROUSSEAU,44130,BOUVRON,,,44023,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.11,NAP,N
006170682,00014,00617068200014,O,1961-01-01,NN,,,,true,1,,,,RUE,DES ETANGS,44130,BOUVRON,,,44023,,,,,,,,,,,,,,,,,,,2001-06-30,F,,,,,70.2C,NAF1993,N
006170716,00010,00617071600010,O,,NN,,,2019-11-14T14:00:38,true,1,,86,,RUE,JEAN JAURES,44550,MONTOIR-DE-BRETAGNE,,,44103,,,,,,,,,,,,,,,,,,,,F,,,,,62.43,NAP,N
006170757,00030,00617075700030,O,1997-10-31,NN,,,2019-11-14T14:00:38,true,4,ROYAL PARK,,,AV,DE LYON,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,68.20B,NAFRev2,N
006170815,00010,00617081500010,O,,NN,,,,true,1,,6,,RUE,DU CHATEAU,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,1992-06-30,F,,,,,52.2C,NAF1993,N
006170849,00019,00617084900019,O,1988-09-01,NN,,,2010-05-18T04:05:13,true,4,,11,,PL,JEAN GUIHARD,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,68.20B,NAFRev2,N
006170856,00014,00617085600014,O,,,,,,true,1,,,,LD,LE BREIL,44530,GUENROUET,,,44068,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,21.01,NAP,N
006170898,00016,00617089800016,O,,NN,,,,true,1,,,,RUE,J L MAILLARD,44130,BOUVRON,,,44023,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,81.21,NAP,N
006170971,00011,00617097100011,O,,NN,,,,true,1,,32,,RUE,SAINT MICHEL,44350,GUERANDE,,,44069,,,,,,,,,,,,,,,,,,,1997-06-17,F,,,,,64.23,NAP,N
006170989,00013,00617098900013,O,,NN,,,,true,1,,50,,RUE,DE NANTES,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
006171052,00019,00617105200019,O,,,,,2019-11-14T14:00:39,true,1,,,,,BOURG,44360,VIGNEUX-DE-BRETAGNE,,,44217,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.71,NAP,N
006171060,00012,00617106000012,O,,NN,,,,true,1,,3,,BD,GAMBETTA,44220,COUERON,,,44047,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
006171102,00012,00617110200012,O,,NN,,,2019-11-14T14:00:38,true,1,,28,,RUE,DES ETAUX,44740,BATZ-SUR-MER,,,44010,,,,,,,,,,,,,,,,,,,,F,,,,,65.06,NAP,N
006171144,00014,00617114400014,O,,,,,2019-11-14T14:00:38,true,1,,,,AV,DU MARCHE,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,69.23,NAP,N
006171169,00011,00617116900011,O,,,,,,true,1,,,,RTE,DE PIRIAC,44420,MESQUER,,,44097,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,81.11,NAP,N
006171193,00011,00617119300011,O,,NN,,,2019-11-14T14:00:39,true,1,,,,,BOURG,44360,VIGNEUX-DE-BRETAGNE,,,44217,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,45.23,NAP,N
006171292,00011,00617129200011,O,,NN,,,2019-11-14T14:00:39,true,1,,105,,CHE,DE BERT,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
006171367,00011,00617136700011,O,,,,,,true,1,,,,LD,L AVIGNON,44160,BESNE,,,44013,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,57.02,NAP,N
006171417,00014,00617141700014,O,,NN,,,2019-11-14T14:00:39,true,1,,10,,PL,DES MARTYRS DE LA RESISTANCE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,87.06,NAP,N
006171441,00014,00617144100014,O,,NN,,,,true,1,,,,LD,LA HAUMONAIS,44160,BESNE,,,44013,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
006171482,00018,00617148200018,O,,,,,2019-11-14T14:00:38,true,1,,,,,BOURG,44130,FAY-DE-BRETAGNE,,,44056,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.03,NAP,N
006171532,00010,00617153200010,O,,NN,,,,true,1,,,,,BOURG,44750,CAMPBON,,,44025,,,,,,,,,,,,,,,,,,,,F,,,,,64.41,NAP,N
006171540,00013,00617154000013,O,,NN,,,,true,1,,3,,RUE,DU CHATEAU,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,1993-12-19,F,,,,,15.8D,NAF1993,N
006171557,00017,00617155700017,O,1961-01-01,NN,,,2019-11-14T14:00:38,true,1,,287,,AV,MAL DE LATTRE DE TASSIGNY,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,2002-05-13,F,,,,,52.4P,NAF1993,N
006171649,00012,00617164900012,O,,,,,2019-11-14T14:00:38,true,1,,,,AV,DU GENERAL DE GAULLE,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N
006171698,00019,00617169800019,O,1993-04-01,NN,,,2019-11-14T14:00:38,true,4,,,,PL,DE L EGLISE,44420,PIRIAC-SUR-MER,,,44125,,,,,,,,,,,,,,,,,,,2003-07-01,F,,,,,70.2C,NAFRev1,N
006171706,00010,00617170600010,O,1961-01-01,NN,,,,true,3,,,,,LA MAZONNAIS,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,1998-12-25,F,,,,,70.2C,NAF1993,N
006171730,00010,00617173000010,O,,,,,,true,1,,33,,RUE,MAL LECLERC,44420,LA TURBALLE,,,44211,,,,,,,,,,,,,,,,,,,1990-01-01,F,,,,,64.45,NAP,N
006171755,00017,00617175500017,O,,NN,,,,true,1,,,,LD,LE COUDRAY,44630,PLESSE,,,44128,,,,,,,,,,,,,,,,,,,1991-09-30,F,,,,,21.01,NAP,N
006171797,00019,00617179700019,O,,,,,,true,1,,,,LD,VENET,44360,CORDEMAIS,,,44045,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,01.56,NAP,N
006171854,00018,00617185400018,O,,,,,2019-11-14T14:00:38,true,1,,,,LD,LE GRAND MOULIN,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
006171862,00011,00617186200011,O,,,,,2019-11-14T14:00:38,true,1,,,,LD,LE GRAND MOULIN,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,81.21,NAP,N
006171870,00014,00617187000014,O,,NN,,,2019-11-14T14:00:38,true,1,,,,LD,LE GRAND MOULIN,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1990-09-19,F,,,,,39.01,NAP,N
006171888,00016,00617188800016,O,,,,,2019-11-14T14:00:38,true,1,,,,RUE,SAINT CLEMENT,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
006171896,00027,00617189600027,O,,NN,,,,true,1,,43,,RUE,DU MOULINET,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,1994-06-30,F,,,,,92.3A,NAF1993,N
006171904,00011,00617190400011,O,,,,,2019-11-14T14:00:38,true,1,,,,RUE,SAINT CLEMENT,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
006171920,00017,00617192000017,O,,NN,,,,true,1,,,,RUE,PRINCIPALE,44130,LE GAVRE,,,44062,,,,,,,,,,,,,,,,,,,1991-02-03,F,,,,,55.73,NAP,N
006171953,00018,00617195300018,O,,NN,,,,true,1,,,,,LE BOURG,44530,GUENROUET,,,44068,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,66.01,NAP,N
006172019,00017,00617201900017,O,,,,,2019-11-14T14:00:38,true,1,,,,,BOURG,44130,NOTRE-DAME-DES-LANDES,,,44111,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
006172035,00013,00617203500013,O,,NN,,,2019-11-14T14:00:38,true,1,,1,,PL,DU COMMERCE,44360,SAINT-ETIENNE-DE-MONTLUC,,,44158,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
006172076,00025,00617207600025,O,,,,,,true,1,,,,RTE,AU DETOURNEMENT,44420,LA TURBALLE,,,44211,,,,,,,,,,,,,,,,,,,1989-12-25,F,,,,,21.08,NAP,N
006172092,00022,00617209200022,O,1995-05-12,NN,,,,true,3,,26,,AV,MARIE TALET,49100,ANGERS,,,49007,,,,,,,,,,,,,,,,,,,2001-12-25,F,,,,,70.2C,NAF1993,N
006172100,00015,00617210000015,O,1961-01-01,NN,,,2019-11-14T14:00:39,true,1,,70,,,CC TREBALE PL DE PROVENCE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,2000-03-31,F,,,,,52.2C,NAF1993,N
006172159,00011,00617215900011,O,,,,,,true,1,,,,LD,L EPINETTE,44530,GUENROUET,,,44068,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.71,NAP,N
006172225,00010,00617222500010,O,,,,,2019-11-14T14:00:38,true,1,,,,PL,SIMON,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,22.02,NAP,N
