siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
019770072,00015,01977007200015,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,59,,RUE,BONAPARTE,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770098,00010,01977009800010,O,1995-12-25,NN,,,2019-06-24T13:04:31,true,3,,55,,BD,VICTOR HUGO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2019-02-28,A,,,,,81.10Z,NAFRev2,N
019770114,00015,01977011400015,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,32,,AV,FLEURS,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019770163,00012,01977016300012,O,1995-12-25,NN,,,2012-05-05T00:06:22,true,3,BLOC A,10,,AV,DE BRANCOLAR,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2010-06-30,A,,,,,81.10Z,NAFRev2,N
019770171,00015,01977017100015,O,1995-12-25,NN,,,2019-11-14T14:00:15,true,2,,14,,AV,ALBERT 1ER,06310,BEAULIEU-SUR-MER,,,06011,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019770205,00011,01977020500011,O,1995-12-25,NN,,,2018-09-29T12:00:26,true,3,,25,,RUE,PAUL DEROULEDE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2016-12-31,A,,,,,81.10Z,NAFRev2,N
019770221,00018,01977022100018,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,6,,RUE,PIERRE DEVOLUY,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770270,00015,01977027000015,O,1995-12-25,NN,,,2009-06-27T03:07:01,true,3,,38,,BD,VICTOR HUGO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770304,00012,01977030400012,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,47,,BD,FRANCOIS GROSSO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019770312,00015,01977031200015,O,1995-12-25,NN,,,2019-11-14T14:00:15,true,2,,,,AV,DU CONCOURS HIPPIQUE,06190,ROQUEBRUNE-CAP-MARTIN,,,06104,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770379,00014,01977037900014,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,2,,RUE,RUSCA,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770387,00017,01977038700017,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,MME DEMAY DENISE,16,,BD,FRANCOIS GROSSO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770395,00010,01977039500010,O,1995-12-25,NN,,,2017-05-04T01:02:52,true,3,,28,,BD,RISSO,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2015-02-28,A,,,,,81.10Z,NAFRev2,N
019770429,00017,01977042900017,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,61,,BD,VICTOR HUGO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019770528,00016,01977052800016,O,1995-12-25,NN,,,2014-06-13T23:03:09,true,3,,10,B,BD,FRANCOIS GROSSO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2012-06-30,A,,,,,81.10Z,NAFRev2,N
019770551,00018,01977055100018,O,1995-12-25,NN,,,2012-05-05T00:06:22,true,3,,54,,RUE,ROSSINI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2011-09-30,A,,,,,81.10Z,NAFRev2,N
019770601,00011,01977060100011,O,1995-12-25,01,2018,,2020-08-25T10:10:23,true,5,,,,BD,EUGENE GAZAGNAIRE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2019-08-31,A,,,,,81.10Z,NAFRev2,N
019770643,00013,01977064300013,O,1995-12-25,NN,,,2008-04-26T08:04:46,true,2,,119,,BD,DE CESSOLE,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019770650,00018,01977065000018,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,4,,3,,AV,DE LA REPUBLIQUE,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019770676,00013,01977067600013,O,1995-12-25,NN,,,2008-04-26T08:04:46,true,3,,27,,BD,AUGUSTE RAYNAUD,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770684,00017,01977068400017,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,21,,RUE,CHATEAUNEUF,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770700,00011,01977070000011,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,6,,RUE,DIDEROT,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019770726,00016,01977072600016,O,1995-12-25,,,,2008-01-04T17:55:09,true,2,,12,,PL,GUYNEMER,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770742,00013,01977074200013,O,1995-12-25,NN,,,2018-09-29T12:00:26,true,3,,,,CHE,DE LA COLLE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2013-12-31,A,,,,,81.10Z,NAFRev2,N
019770775,00013,01977077500013,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,3,,,,RUE,MERIMEE,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770783,00017,01977078300017,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,NE CORNICHE,,,RES,PRIMAVERA,06320,CAP D'AIL,,,06032,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770833,00010,01977083300010,O,1995-12-25,NN,,,2013-05-18T02:02:39,true,4,,40,,RUE,ROSSINI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2012-02-05,A,,,,,81.10Z,NAFRev2,O
019770882,00017,01977088200017,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,POINT,5,,AV,DU GRAND CAVALIER,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770908,00010,01977090800010,O,1995-12-25,,,,2008-01-04T17:55:09,true,2,,1,,PL,GENERAL DE GAULLE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770924,00017,01977092400017,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,18,,BD,GUSTAVE CHANCEL,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770957,00017,01977095700017,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,3,,37,,RUE,ROSSINI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019770981,00017,01977098100017,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,19,,RUE,SAINTE ANNE,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019770999,00019,01977099900019,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,12,,RUE,DU MARCHE,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771021,00011,01977102100011,O,1995-12-25,NN,,,2014-06-13T23:03:09,true,3,,12,,AV,DES POILUS,06140,VENCE,,,06157,,,,,,,,,,,,,,,,,,,2012-09-30,A,,,,,81.10Z,NAFRev2,N
019771039,00013,01977103900013,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,18,,AV,DOCTEUR MENARD,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771088,00010,01977108800010,O,1995-12-25,NN,,,2018-10-22T19:00:10,true,3,,8,,RUE,CHATEAUNEUF,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771120,00011,01977112000011,O,1995-12-25,NN,,,2016-12-07T09:38:50,true,4,,2,,RUE,DE FORESTA,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2013-12-31,F,,,,,81.10Z,NAFRev2,N
019771138,00013,01977113800013,O,1995-12-25,NN,,,,true,1,,41,,RUE,DABRAY,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,1998-06-30,F,,,,,70.3C,NAF1993,O
019771195,00013,01977119500013,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,40,,BD,RISSO,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771203,00015,01977120300015,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,3,,4,,RUE,EMMA ET PHILIPPE TIRANTY,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771344,00017,01977134400017,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,22,,RUE,GUYNEMER,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771369,00014,01977136900014,O,1995-12-25,NN,,,2012-05-05T00:06:22,true,4,,4,,RUE,MARALDI,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2011-12-19,A,,,,,81.10Z,NAFRev2,O
019771385,00010,01977138500010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,83,,BD,FRANCOIS GROSSO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771401,00015,01977140100015,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,27,,RUE,SMOLETT,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771419,00017,01977141900017,O,1995-12-25,NN,,,2009-06-27T03:07:02,true,3,,30,,AV,DES BROUSSAILLES,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771427,00010,01977142700010,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,,,AV,BELLEVUE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019771484,00011,01977148400011,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,7,,,POINTE DU CAP MARTIN,06190,ROQUEBRUNE-CAP-MARTIN,,,06104,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019771518,00016,01977151800016,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,24,,RUE,PARMENTIER,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019771526,00019,01977152600019,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,92 ET 94,94,,PRO,DES ANGLAIS,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771534,00013,01977153400013,O,1995-12-25,NN,,,2008-04-26T08:04:46,true,3,,24,,BD,PRINCE DE GALLES,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771542,00016,01977154200016,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,4,,20,,RUE,PARMENTIER,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019771559,00010,01977155900010,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,15,,RUE,VERDI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019771567,00013,01977156700013,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,3,,39,,RUE,HEROLD,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2021-05-31,A,,,,,81.10Z,NAFRev2,N
019771575,00016,01977157500016,O,1995-12-25,NN,,,2014-06-13T23:03:09,true,3,,51,,AV,HENRY DUNANT,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2012-10-16,A,,,,,81.10Z,NAFRev2,N
019771583,00010,01977158300010,O,1995-12-25,NN,,,2010-04-18T03:00:50,true,3,,40,,BD,AUGUSTE RAYNAUD,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-02-28,A,,,,,81.10Z,NAFRev2,N
019771591,00013,01977159100013,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,5,,30,,RUE,BERLIOZ,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2020-12-31,A,,,,,81.10Z,NAFRev2,N
019771674,00017,01977167400017,O,1995-12-25,NN,,,2018-09-29T12:00:26,true,3,85 BD CARNOT,6,,RUE,MERIMEE,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,2017-06-05,A,,,,,81.10Z,NAFRev2,N
019771815,00016,01977181500016,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,1,,RUE,COMMANDANT VIDAL,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019771823,00010,01977182300010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,,,CHE,DES COLLINES,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771831,00013,01977183100013,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,9,B,BD,VICTOR HUGO,06130,GRASSE,,,06069,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019771880,00010,01977188000010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,27,,BD,CARNOT,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771906,00013,01977190600013,O,1995-12-25,NN,,,2014-04-28T11:58:52,true,3,,3,,RUE,LATOUR MAUBOURG,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2011-06-30,A,,,,,81.10Z,NAFRev2,N
019771955,00010,01977195500010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,3,,,,RUE,JACQUES OFFENBACH,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019771963,00014,01977196300014,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,4,,19,,AV,DE LA RESISTANCE,06140,VENCE,,,06157,,,,,,,,,,,,,,,,,,,2020-06-30,A,,,,,81.10Z,NAFRev2,N
019772078,00010,01977207800010,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,6,,BD,GAMBETTA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019772086,00013,01977208600013,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,4,BLOC B,17,,AV,DURANTE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2021-08-31,A,,,,,81.10Z,NAFRev2,N
019772102,00018,01977210200018,O,1995-12-25,,,,2008-01-04T17:55:09,true,2,,32,,AV,VILLERMONT,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772110,00011,01977211000011,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,22,,,VOIE ROMAINE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772185,00013,01977218500013,O,1995-12-25,NN,,,2009-06-27T03:07:02,true,3,,39,,RUE,DE LA PREFECTURE,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772219,00010,01977221900010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,BLOC C,136,,BD,GAMBETTA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772227,00013,01977222700013,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,18,,RUE,DE RUSSIE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772359,00014,01977235900014,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,,,BD,EDOUARD BAUDOIN,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772409,00017,01977240900017,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,11,,RUE,DU LOUVRE,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019772417,00010,01977241700010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,11,,AV,LAURENTI,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772425,00013,01977242500013,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,3,,,,MTE,DU LUTETIA,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,2020-05-31,A,,,,,81.10Z,NAFRev2,N
019772433,00017,01977243300017,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,,,AV,CARNOT,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019772441,00010,01977244100010,O,1995-12-25,NN,,,2008-01-04T17:55:09,true,2,,27,,AV,CARNOT,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772482,00014,01977248200014,O,1995-12-25,NN,,,2019-11-14T14:00:15,true,3,,,,BD,DE LA CORNE D OR,06230,VILLEFRANCHE-SUR-MER,,,06159,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772508,00016,01977250800016,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,LE TENERIFE - HERACL IMMO,113,,BD,CARNOT,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019772516,00019,01977251600019,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,83,,AV,DE LA CALIFORNIE,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772524,00013,01977252400013,O,1995-12-25,,,,2008-01-04T17:55:10,true,2,,3,,RUE,PAGANINI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772532,00016,01977253200016,O,1995-12-25,NN,,,2013-06-24T03:25:40,true,3,,121,,AV,SAINT LAMBERT,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2011-12-31,A,,,,,81.10Z,NAFRev2,N
019772565,00016,01977256500016,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,197,,BD,DU MONT BORON,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772581,00013,01977258100013,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,3,,15,,AV,CHANTAL,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772599,00015,01977259900015,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,4,,11,,RUE,DE BELGIQUE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2019-04-01,A,,,,,81.10Z,NAFRev2,O
019772672,00010,01977267200010,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,14,,IMP,SAINT LAURENT,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772680,00013,01977268000013,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,72,,AV,SAINT BARTHELEMY,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772698,00015,01977269800015,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,31,,RUE,ROSSINI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772730,00016,01977273000016,O,1995-12-25,,,,2008-01-04T17:55:10,true,2,,60,,RUE,BARBERIS,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772748,00018,01977274800018,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,29,,RUE,BARLA,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019772763,00017,01977276300017,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,39,,AV,DOCTEUR RAYMOND PICAUD,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772813,00010,01977281300010,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,77,,BD,CARNOT,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772862,00017,01977286200017,O,1995-12-25,01,2018,,2020-08-25T10:10:24,true,3,,,,BD,GENERAL VAUTRIN,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2019-02-28,A,,,,,81.10Z,NAFRev2,N
019772888,00012,01977288800012,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,13,,AV,DOCTEUR MENARD,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019772896,00015,01977289600015,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,25,,RUE,BARLA,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019773068,00010,01977306800010,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,3,,17,,AV,GEORGES CLEMENCEAU,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2009-12-31,A,,,,,81.10Z,NAFRev2,O
019773076,00013,01977307600013,O,1995-12-25,NN,,,2018-09-29T12:00:26,true,3,,4,,AV,DE CASTELLANE,06100,NICE,,,06088,,,,,,,,,,,,,,,,,,,2009-12-31,A,,,,,81.10Z,NAFRev2,O
019773274,00014,01977327400014,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,8,,RUE,TONDUTI DE L ESCARENE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019773316,00013,01977331600013,O,1995-12-25,NN,,,2015-05-14T03:02:37,true,3,,18,,RUE,GIOFFREDO,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2013-10-17,A,,,,,81.10Z,NAFRev2,N
019773415,00013,01977341500013,O,1995-12-25,,,,2008-01-04T17:55:10,true,3,,3,,BD,DE LA CROISETTE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019773506,00019,01977350600019,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,6,,65,,BD,GAMBETTA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2020-12-31,A,,,,,81.10Z,NAFRev2,N
019773613,00013,01977361300013,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,25,,RUE,BERLIOZ,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019773746,00011,01977374600011,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,22,,RUE,BARLA,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019773852,00017,01977385200017,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,,,,AV,AMIRAL COURBET,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019774017,00016,01977401700016,O,1995-12-25,NN,,,2009-06-27T03:07:02,true,4,3,6,,RUE,ANDRIOLI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019774025,00019,01977402500019,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,BAT 4,8,,RUE,ANDRIOLI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
019774033,00013,01977403300013,O,1995-12-25,NN,,,2008-01-04T17:55:10,true,2,5,8,B,RUE,ANDRIOLI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
019774041,00016,01977404100016,O,1995-12-25,NN,,,2018-09-29T12:00:26,true,3,VI VII VIII,3,,RUE,SAINT PHILIPPE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2017-02-18,A,,,,,81.10Z,NAFRev2,N
019774058,00010,01977405800010,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,4,BLOC 9 ET 10,105,B,RUE,DE FRANCE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2019-09-01,A,,,,,81.10Z,NAFRev2,O
019774082,00010,01977408200010,O,1995-12-25,01,2019,,2021-10-27T08:00:40,true,2,,18,,RUE,ALBERTI,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
