036018273,00015,03601827300015,O,,NN,,,,true,1,,,,,PLAINE DE LA BRAGUE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,,F,,,,,64.42,NAP,N
036018281,00018,03601828100018,O,,,,,,true,1,,,,BD,DES FRERES ROUSTAN,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020014,00019,03602001400019,O,1960-01-01,NN,,,,true,1,,,,,PLAINE DE LA BRAGUE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,52.5Z,NAF1993,N
036020022,00020,03602002200020,O,,,,,,true,1,,42,,BD,D AGUILLON,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,,F,,,,,55.40,NAP,N
036020030,00015,03602003000015,O,,,,,,true,1,,,,AV,THIERS,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020048,00017,03602004800017,O,,,,,2019-11-14T14:00:15,true,1,,37,,RTE,DE GRASSE,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020089,00011,03602008900011,O,,NN,,,,true,1,,10,,AV,DE L HOPITAL,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,,F,,,,,55.12,NAP,N
036020097,00014,03602009700014,O,,,,,2019-11-14T14:00:15,true,1,,,,AV,DE NICE,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020113,00076,03602011300076,O,1990-10-01,03,2019,,2021-10-27T08:00:54,true,4,ZA LES 3 MOULINS - EURO 92,,,CHE,DES CYSTES,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.44Z,NAFRev2,O
036020121,00012,03602012100012,O,,,,,2019-11-14T14:00:15,true,1,,,,AV,JEANNE D ARC,06700,SAINT-LAURENT-DU-VAR,,,06123,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020147,00017,03602014700017,O,,,,,2018-12-18T11:01:32,true,1,,,,BD,DE BACON,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
036020154,00013,03602015400013,O,,,,,,true,1,,,,CHE,DES TERRIERS,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020162,00016,03602016200016,O,,,,,2019-11-14T14:00:15,true,1,,,,PL,CARNOT,06270,VILLENEUVE-LOUBET,,,06161,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
036020188,00011,03602018800011,O,,,,,2019-11-14T14:00:15,true,1,,,,AV,DE LA GARE,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
036020196,00014,03602019600014,O,,,,,2021-05-12T14:41:38,true,1,,,,CHE,DES TRAVAILS,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020204,00016,03602020400016,O,,,,,,true,1,,,,BD,DU PRESIDENT WILSON,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.11,NAP,N
036020212,00019,03602021200019,O,1989-02-28,NN,,,2020-02-14T19:39:23,false,3,,15,,BD,DU PRESIDENT WILSON,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,41.10D,NAFRev2,N
036020212,00027,03602021200027,O,2019-12-28,,,,2020-08-15T03:43:14,true,1,,,,,MARINA,06270,VILLENEUVE-LOUBET,,,06161,,,,,,,,,,,,,,,,,,,2019-12-28,A,,,,,41.10D,NAFRev2,N
036020220,00012,03602022000012,O,,NN,,,,true,1,,3,,AV,AMIRAL COURBET,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,52.4R,NAF1993,N
036020246,00017,03602024600017,O,,,,,,true,1,,,,PL,GENERAL DE GAULLE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020261,00016,03602026100016,O,,,,,,true,1,,,,CHE,FOURNEL BADINE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020279,00018,03602027900018,O,,,,,,true,1,,,,AV,PIERRE CHALMETTE,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020287,00011,03602028700011,O,,,,,,true,1,,,,AV,THIERS,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020295,00014,03602029500014,O,,,,,,true,1,,,,AV,ROBERT SOLEAU,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020303,00016,03602030300016,O,,,,,,true,1,,,,AV,ROBERT SOLEAU,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020329,00011,03602032900011,O,,,,,,true,1,,,,,,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020337,00014,03602033700014,O,1960-01-01,02,2019,,2021-10-27T08:00:54,true,4,,12,,RUE,LACAN,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.25Z,NAFRev2,O
036020345,00017,03602034500017,O,,,,,2019-11-14T14:00:15,true,1,,,,BD,DE LA MER,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020386,00011,03602038600011,O,1960-01-01,NN,,,2021-07-09T09:34:38,false,6,,98,,BD,DU PRESIDENT WILSON,06160,ANTIBES,,,06004,,,,,,9,,BD,DU PRESIDENT WILSON,06160,ANTIBES,,,06004,,,,,2021-05-27,F,,,,,47.19B,NAFRev2,N
036020386,00029,03602038600029,O,2021-05-27,,,,2021-07-09T11:11:19,true,1,LE VARESE,11,,BD,MARECHAL FOCH,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2021-05-27,A,,,,,47.19B,NAFRev2,N
036020436,00014,03602043600014,O,1900-01-01,NN,,,,false,3,,,,BD,MAURICE ROUVIER,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1996-12-26,F,,,,,28.1C,NAF1993,N
036020436,00022,03602043600022,O,1993-02-01,NN,,,,true,4,SOPHIA ANTIPOLIS,165,,,FONT DE CINE,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1998-06-12,F,,,,,28.1A,NAF1993,O
036020444,00018,03602044400018,O,,,,,2019-11-14T14:00:15,true,1,,7,,AV,DE GRASSE,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1990-11-09,F,,,,,57.05,NAP,N
036020451,00013,03602045100013,O,,,,,,true,1,,,,AV,DE L ESTEREL,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020477,00026,03602047700026,O,,,,,2019-11-14T14:00:15,true,1,,34,,AV,DE GRASSE,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,50.2Z,NAF1993,N
036020485,00011,03602048500011,O,,,,,,true,1,,6,,RUE,HONORE FERRARE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,15.03,NAP,N
036020493,00015,03602049300015,O,,,,,2019-11-14T14:00:15,true,1,,,,AV,FOCH,06480,LA COLLE-SUR-LOUP,,,06044,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020519,00017,03602051900017,O,,,,,2019-11-14T14:00:15,true,1,,,,MTE,DE LA BOURGADE,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,79.06,NAP,N
036020568,00014,03602056800014,O,,,,,,true,1,,,,BD,RAYMOND POINCARE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020576,00017,03602057600017,O,1960-01-01,NN,,,,true,4,,2,,PL,GUYNEMER,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2003-12-30,F,,,,,52.3A,NAFRev1,O
036020584,00011,03602058400011,O,,,,,2019-11-14T14:00:15,true,1,,,,PRO,DE LA PLAGE,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020592,00022,03602059200022,O,,,,,,true,1,,,,BD,DE LA CROISETTE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,1990-10-19,F,,,,,86.10,NAP,N
036020618,00017,03602061800017,O,,,,,2019-11-14T14:00:15,true,1,,,,AV,GENERAL LECLERC,06700,SAINT-LAURENT-DU-VAR,,,06123,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,54.07,NAP,N
036020626,00010,03602062600010,O,1960-01-01,00,2019,,2021-10-27T08:00:54,true,7,,,,RTE,DU BORD DE MER,06270,VILLENEUVE-LOUBET,,,06161,,,,,,,,,,,,,,,,,,,2017-12-31,A,,,,,68.20B,NAFRev2,N
036020626,00028,03602062600028,O,1993-05-01,,,,,false,3,,120,,CHE,DES GROULES,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1995-03-15,F,PILOTEL ANTIBES,,,,70.1F,NAF1993,N
036020626,00036,03602062600036,O,1996-08-08,NN,,,2019-11-14T14:00:15,false,3,L'HACIENDA DU LOUP,,,RTE,DU BORD DE MER,06270,VILLENEUVE-LOUBET,,,06161,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,55.3A,NAF1993,N
036020659,00011,03602065900011,O,,,,,,true,1,,,,BD,EDOUARD BAUDOIN,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020691,00055,03602069100055,O,1992-06-19,NN,,,,true,1,,,,CHE,DE SAINT BERNARD,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,2000-06-30,F,,,,,51.5F,NAF1993,O
036020709,00014,03602070900014,O,1960-01-01,NN,,,2019-11-14T14:00:15,false,6,RN7,,,,LE LOGIS DE BONNEAU,06270,VILLENEUVE-LOUBET,,,06161,,,,,,,,,,,,,,,,,,,2013-03-01,F,,,,,45.31Z,NAFRev2,O
036020709,00022,03602070900022,O,1900-01-01,NN,,,,false,4,,41,,RUE,BAYEN,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,1998-03-19,F,,,,,50.3A,NAF1993,O
036020709,00030,03602070900030,O,1900-01-01,,,,,false,4,,6,,RUE,DU PROFESSEUR ROUX,69200,VENISSIEUX,,,69259,,,,,,,,,,,,,,,,,,,1994-10-31,F,,,,,50.3A,NAF1993,N
036020709,00048,03602070900048,O,2008-12-31,NN,,,2012-05-05T00:07:21,false,3,14-38,14,,RUE,ALEXANDRE,92230,GENNEVILLIERS,,,92036,,,,,,,,,,,,,,,,,,,2011-04-21,F,,,,,45.31Z,NAFRev2,O
036020709,00055,03602070900055,O,2011-02-20,NN,,,2014-06-13T23:04:07,false,4,,29,,RUE,DU PORT,92000,NANTERRE,,,92050,,,,,,,,,,,,,,,,,,,2012-09-01,F,,,,,45.31Z,NAFRev2,O
036020709,00063,03602070900063,O,2012-09-01,NN,,,2015-05-14T03:03:39,false,2,,36,,RUE,DU LOUVRE,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2013-12-31,F,,,,,45.31Z,NAFRev2,O
036020709,00071,03602070900071,O,2013-03-01,03,2019,,2021-10-27T08:00:54,true,2,,885,,AV,DOCTEUR JULIEN LEFEBVRE,06270,VILLENEUVE-LOUBET,,,06161,,,,,,,,,,,,,,,,,,,2014-02-09,A,,,,,45.31Z,NAFRev2,O
036020717,00017,03602071700017,O,,,,,,true,1,,,,,,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020725,00010,03602072500010,O,,,,,,true,1,,,,BD,DE BALON,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020766,00030,03602076600030,O,1989-01-24,,,,2008-04-08T13:14:09,false,4,RESIDENCE DU GOLF,,,AV,GEORGES POMPIDOU,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1994-11-08,F,FRANCO HOLLAND,,,,70.2C,NAF1993,N
036020766,00048,03602076600048,O,1988-06-04,NN,,,2012-08-02T04:34:17,true,6,RESIDENCE DU GOLFE,,,AV,GEORGES POMPIDOU,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,2008-08-29,A,,,,,68.10Z,NAFRev2,N
036020766,00055,03602076600055,O,1992-05-30,,,,,false,4,PORT FREJUS,,,RUE,DES FORCES FRANCAISES LIBR,83600,FREJUS,,,83061,,,,,,,,,,,,,,,,,,,1996-12-25,F,LE BATEAU,,,,55.3A,NAF1993,N
036020766,00063,03602076600063,O,1992-09-30,NN,,,2008-03-13T13:44:16,false,4,,,,AV,DES FRERES ROUSTAN,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1995-12-25,F,PLAGE OPEN,,,,70.2C,NAF1993,N
036020766,00071,03602076600071,O,2002-06-17,,,,2010-10-15T13:43:02,false,5,CHEMIN DU GAZ,,,AV,DES FRERES ROUSTAN,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,2008-01-01,F,PORT AZUR,,,,55.20Z,NAFRev2,N
036020766,00089,03602076600089,O,2002-06-17,NN,,,2010-10-15T13:43:02,false,5,ZAC,,,,BAS LAUVERT,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,F,OPEN LES PINS BLEUS,,,,55.20Z,NAFRev2,N
036020766,00097,03602076600097,O,2003-05-13,NN,,,2010-10-15T13:41:48,false,6,RESIDENCE HOTELIERE OPEN,,,AV,GEORGES POMPIDOU,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,2008-09-25,F,,,,,56.10A,NAFRev2,N
036020766,00105,03602076600105,O,2006-06-23,NN,,,2018-03-01T11:01:13,false,3,,,,,LES GRANDS CHATEAUX,83600,FREJUS,,,83061,,,,,,,,,,,,,,,,,,,2008-01-01,F,RESIDENCE LES EUCALYPTUS DE VILLEPEY,,,,68.32A,NAFRev2,O
036020774,00018,03602077400018,O,,,,,,true,1,,4,,PL,NATIONALE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1992-03-31,F,,,,,51.3W,NAF1993,N
036020816,00017,03602081600017,O,,NN,,,,true,1,,14,,AV,GAMBETTA,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1986-09-02,F,,,,,39.02,NAP,N
036020824,00011,03602082400011,O,,,,,,true,1,,,,AV,PHILIPPE ROCHAT,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020840,00017,03602084000017,O,,NN,,,,true,1,,8,,AV,DOCTEUR DAUTHEVILLE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,,F,,,,,86.05,NAP,N
036020857,00011,03602085700011,O,,,,,,true,1,,,,RTE,SERRES,06570,SAINT-PAUL-DE-VENCE,,,06128,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
036020865,00014,03602086500014,O,,,,,,true,1,,,,RUE,SAINT CHARLES,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020873,00018,03602087300018,O,,,,,,true,1,,,,DOM,DES CLAUSONNES,06410,BIOT,,,06018,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036020881,00011,03602088100011,O,1900-01-01,NN,,,,true,4,,,,AV,DU ONZE NOVEMBRE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,92.3H,NAF1993,O
036020899,00013,03602089900013,O,1960-01-01,NN,,,2010-06-22T12:04:03,true,4,,8,,AV,DOCTEUR DAUTHEVILLE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2010-05-29,F,,,,,68.20B,NAFRev2,N
036040020,00012,03604002000012,O,,,,,2019-11-14T14:00:36,true,1,,9,,RUE,DE DOLE,39410,SAINT-AUBIN,,,39476,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,01.00,NAP,N
036040087,00011,03604008700011,O,,NN,,,,true,1,,,,RUE,DU PONT,39700,FRAISANS,,,39235,,,,,,,,,,,,,,,,,,,1996-12-31,F,,,,,52.2C,NAF1993,O
036040178,00018,03604017800018,O,,NN,,,,true,1,,41,,RUE,DES ARENES,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1994-01-31,F,,,,,33.1B,NAF1993,N
036040186,00011,03604018600011,O,,NN,,,,true,1,,3,,RUE,MARCEL AYME,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,,F,,,,,54.10,NAP,N
036040194,00015,03604019400015,O,,NN,,,,true,1,,6,,RUE,D ENFER,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,62.41,NAP,N
036040202,00016,03604020200016,O,,NN,,,2019-11-14T14:00:36,true,1,,,,,,39120,ASNANS-BEAUVOISIN,,,39022,,,,,,,,,,,,,,,,,,,1996-03-30,F,,,,,52.6D,NAF1993,O
036040228,00011,03604022800011,O,,,,,,true,1,,,,,,39380,SANTANS,,,39502,,,,,,,,,,,,,,,,,,,,F,,,,,62.43,NAP,N
036040327,00011,03604032700011,O,,,,,,true,1,,,,,,39500,DAMPARIS,,,39189,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
036040335,00014,03604033500014,O,1960-01-01,NN,,,2008-01-04T17:56:00,true,5,,11,,BD,WILSON,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
036040343,00018,03604034300018,O,1960-01-01,NN,,,,true,1,,3,,RTE,DE DOLE,39500,DAMPARIS,,,39189,,,,,,,,,,,,,,,,,,,1997-09-16,F,,,,,70.2C,NAF1993,N
036040384,00012,03604038400012,O,,NN,,,,true,1,,176,,AV,MARECHAL JUIN,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1989-01-27,F,,,,,81.21,NAP,N
036040459,00012,03604045900012,O,,,,,,true,1,,,,,,39120,LE DESCHAUX,,,39193,,,,,,,,,,,,,,,,,,,1989-01-31,F,,,,,57.08,NAP,N
036040558,00011,03604055800011,O,,,,,,true,1,,50,,AV,MAL DE LATTRE DE TASSIGNY,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1991-09-30,F,,,,,55.72,NAP,N
036040582,00011,03604058200011,O,,,,,,true,1,,23,,RUE,DU PARLEMENT,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,,F,,,,,38.40,NAP,N
036040590,00014,03604059000014,O,,NN,,,,true,1,,,,,,39350,OUGNEY,,,39398,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,52.1B,NAF1993,N
036040624,00011,03604062400011,O,,,,,,true,1,,,,,,39700,ORCHAMPS,,,39396,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
036040657,00011,03604065700011,O,,NN,,,,true,1,,3,,RUE,D ENFER,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1991-09-30,F,,,,,81.21,NAP,N
036040673,00018,03604067300018,O,1960-01-01,,,,2019-11-14T14:00:36,true,1,,37,,,GRANDE RUE,39410,SAINT-AUBIN,,,39476,,,,,,,,,,,,,,,,,,,2000-11-20,F,,,,,70.2C,NAF1993,N
036040723,00011,03604072300011,O,,NN,,,,true,1,,,,,,39230,CHAUMERGY,,,39124,,,,,,,,,,,,,,,,,,,,F,,,,,69.22,NAP,N
036040749,00016,03604074900016,O,,,,,,true,1,,,,,,39500,CHAMPDIVERS,,,39099,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,48.01,NAP,N
036040764,00015,03604076400015,O,,NN,,,,true,1,,,,,,39120,PLEURE,,,39429,,,,,,,,,,,,,,,,,,,,F,,,,,38.40,NAP,N
036040780,00011,03604078000011,O,,NN,,,,true,1,,,,,,39120,CHEMIN,,,39138,,,,,,,,,,,,,,,,,,,,F,,,,,64.46,NAP,N
036040798,00013,03604079800013,O,,,,,,true,1,,55,,RUE,DE BESANCON,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1987-09-30,F,,,,,64.24,NAP,N
036040806,00014,03604080600014,O,,,,,,true,1,,,,,,39100,BAVERANS,,,39042,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.11,NAP,N
036040848,00016,03604084800016,O,,,,,,true,1,,,,RUE,DE BREVANNE,39290,THERVAY,,,39528,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,38.40,NAP,N
036040889,00010,03604088900010,O,,,,,,true,1,,,,,,39700,FRAISANS,,,39235,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,64.11,NAP,N
036041028,00014,03604102800014,O,,,,,2019-11-14T14:00:36,true,1,,,,,,39120,NEUBLANS-ABERGEMENT,,,39385,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,55.4B,NAF1993,N
036041085,00014,03604108500014,O,,,,,,true,1,,29,,RUE,POINTELIN,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1988-04-01,F,,,,,64.43,NAP,N
036041093,00018,03604109300018,O,,,,,2019-01-15T13:52:20,true,1,,,,,,39350,DAMPIERRE,,,39190,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.11,NAP,N
036041127,00014,03604112700014,O,,NN,,,,true,1,,,,,,39700,RANS,,,39452,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
036041176,00011,03604117600011,O,,,,,,true,1,,,,,,39290,MOISSEY,,,39335,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,87.03,NAP,N
036041275,00011,03604127500011,O,,,,,,true,1,,12,,FG,DE CHALON,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.42,NAP,N
036041333,00018,03604133300018,O,,NN,,,,true,1,,9,,RUE,MARGUERITE BOURCET,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,,F,,,,,55.40,NAP,N
036041382,00015,03604138200015,O,,NN,,,2019-11-14T14:00:36,true,1,,,,,,39380,MONT-SOUS-VAUDREY,,,39365,,,,,,,,,,,,,,,,,,,,F,,,,,15.01,NAP,N
036041416,00011,03604141600011,O,,NN,,,,true,1,,8,,RUE,XAVIER JOLY,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1989-06-27,F,,,,,15.03,NAP,N
036041432,00018,03604143200018,O,,,,,2019-11-14T14:00:36,true,1,,,,,GRANDE RUE,39410,SAINT-AUBIN,,,39476,,,,,,,,,,,,,,,,,,,,F,,,,,62.43,NAP,N
036041499,00017,03604149900017,O,,,,,,true,1,,,,,,39120,CHAUSSIN,,,39128,,,,,,,,,,,,,,,,,,,1997-09-30,F,,,,,50.5Z,NAF1993,N
036041523,00014,03604152300014,O,,NN,,,,true,1,,30,,AV,DE NORTHWICH,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,,F,,,,,45.21,NAP,N
036041564,00018,03604156400018,O,,,,,,true,1,,,,RUE,CHARLES BLIND,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
036041572,00011,03604157200011,O,,,,,,true,1,,,,,,39500,MOLAY,,,39338,,,,,,,,,,,,,,,,,,,1988-07-24,F,,,,,62.43,NAP,N
036041614,00011,03604161400011,O,,,,,2019-11-14T14:00:36,true,1,,,,,GRANDE RUE,39410,SAINT-AUBIN,,,39476,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.10,NAP,N
036041648,00019,03604164800019,O,1960-01-01,NN,,,,true,1,,,,,,39120,CHAUSSIN,,,39128,,,,,,,,,,,,,,,,,,,1998-06-30,F,,,,,93.0D,NAF1993,N
036041671,00011,03604167100011,O,,NN,,,2019-11-14T14:00:36,true,1,,,,RUE,DE L'EGLISE,39120,LONGWY-SUR-LE-DOUBS,,,39299,,,,,,,,,,,,,,,,,,,1993-12-18,F,,,,,55.4B,NAF1993,N
036041721,00022,03604172100022,O,,NN,,,2019-11-14T14:00:27,true,1,,,,,,26770,SALLES-SOUS-BOIS,,,26335,,,,,,,,,,,,,,,,,,,1986-12-31,F,,,,,73.1Z,NAF1993,N
036041788,00013,03604178800013,O,,NN,,,,true,1,,5,,AV,DE NORTHWICH,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1987-06-30,F,,,,,62.11,NAP,N
036041895,00016,03604189500016,O,,,,,,true,1,,,,,,39230,CHAUMERGY,,,39124,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,87.03,NAP,N
036041945,00019,03604194500019,O,,,,,,true,1,,,,,,39140,COMMENAILLES,,,39160,,,,,,,,,,,,,,,,,,,1987-04-30,F,,,,,67.07,NAP,N
036042075,00014,03604207500014,O,,NN,,,,true,1,,,,,,39700,RANS,,,39452,,,,,,,,,,,,,,,,,,,1990-09-28,F,,,,,67.07,NAP,N
036042133,00011,03604213300011,O,,,,,,true,1,,,,,,39380,SANTANS,,,39502,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,21.01,NAP,N
036042141,00014,03604214100014,O,,,,,,true,1,,,,,,39230,CHAUMERGY,,,39124,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.43,NAP,N
036042299,00010,03604229900010,O,,,,,,true,1,,,,,,39120,LES HAYS,,,39266,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,38.40,NAP,N
036050037,00013,03605003700013,O,1960-01-01,NN,,,,true,1,,,,,,39700,RANS,,,39452,,,,,,,,,,,,,,,,,,,2000-12-08,F,,,,,70.2C,NAF1993,N
036050052,00012,03605005200012,O,1960-01-01,NN,,,2017-05-04T01:03:25,true,5,,52,,RUE,DE L ABERGEMENT,39500,TAVAUX,,,39526,,,,,,,,,,,,,,,,,,,2015-01-12,F,,,,,47.25Z,NAFRev2,O
036050086,00010,03605008600010,O,,NN,,,,true,1,,56,,AV,GEORGES POMPIDOU,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,18.2D,NAF1993,N
036050102,00015,03605010200015,O,1960-01-01,11,2019,2561ZB,2021-10-27T08:00:54,true,4,,,,,,39350,VITREUX,,,39581,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,25.61Z,NAFRev2,O
036050110,00018,03605011000018,O,1960-01-01,NN,,,,false,5,,42,,AV,MARECHAL JUIN,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,2003-05-27,F,LEHMANN,,,,70.2C,NAFRev1,N
036050110,00026,03605011000026,O,1984-11-07,NN,,,2019-11-14T14:00:36,false,4,Z I,262,,RUE,L REMY,39570,MESSIA-SUR-SORNE,,,39327,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,50.3B,NAF1993,O
036050110,00034,03605011000034,O,2003-05-27,NN,,,2019-11-14T14:00:37,true,4,,6,,IMP,DU VERDOT,39100,VILLETTE-LES-DOLE,,,39573,,,,,,,,,,,,,,,,,,,2015-12-01,F,,,,,68.20B,NAFRev2,N
